PUBCHEM_CID,HOMO,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Mol_Size_2,Length_Ratio,Len_Div_Diameter,Dipole_Moment,Quadrupole_Moment,ESPmin,ESPmax,Neg_Surface_Area,Overall_Average,Neg_Average,Overall_Variance,Nu,ALIEmin,ALIEmax,ALIE_Ave,LEAmin,LEAmax,LEA_Ave,XLogP,TPSA,Complexity,RotatableBondCount,y,y_class,S_c_tcpl_compliant,S_c_ci_lower_compliant,S_c_ci_upper_compliant,tcpl_binary_compliant,tcpl_ternary_compliant,tcpl_n_tested_compliant,tcpl_n_positive_compliant
2603,-0.306416,-0.033853,0.272563,15.36,10.05,15.74,18.47,14.905,3.048954739,8.752,0.5072592,0.97352578,4.651136,21.814637,-39.31204,67.49492,287.77195,0.00899324,-0.02145482,0.00074198,0.24559121,11.68692,17.39938,0.50917422,-45.69153,-14.77357,-1.0375432,3.4,72.0,300,2,49,1,0.4583333333333333,0.16666666666666666,0.8333333333333334,1,1,8,6
25607,-0.339442,0.003477,0.342918,14.07,12.97,10.15,22.91,15.025,4.77163232,7.988,0.417929191,0.983133219,2.789885,8.822693,-15.56715,33.56055,376.70622,0.00276259,-0.01124374,0.0002318,0.16688258,12.17737,17.10759,0.50036753,-40.96963,-14.70554,-0.7801958,5.5,0.0,152,0,5,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
10638,-0.280188,0.013248,0.293436,15.48,14.05,9.43,9.06,12.005,2.808972232,8.767,0.436907131,0.992849632,2.353667,29.318299,-46.88633,71.75598,362.97834,-0.00056195,-0.02803769,0.00124985,0.21299775,10.97954,19.62141,0.51680686,-47.51321,-19.36511,-1.2053571,0.3,84.2,254,0,0,0,0.3333333333333333,0.16666666666666666,0.5,1,1,1,0
70914,-0.341902,0.064024,0.405925,33.37,26.88,21.54,21.38,25.7925,4.902934708,9.137,0.419888216,0.997786386,5.121277,19.085914,-48.87952,68.21832,339.90428,0.0029698,-0.03013606,0.00100535,0.24999959,12.01596,18.46846,0.53214653,-49.77791,-19.10543,-1.1672937,-1.8,104.0,225,5,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
5489012,-0.167651,0.055576,0.223227,16.38,25.16,13.41,14.85,17.45,4.573581747,7.807,0.536256375,0.990027855,8.601119,36.058156,-67.10463,57.3103,544.19994,-0.00276608,-0.03895035,0.00106255,0.17857657,7.00979,18.10227,0.49104446,-49.75063,-18.88597,-1.0890818,2.4,58.6,355,8,18,1,0.16666666666666666,0.00021690847003096587,0.666821754401209,1,1,2,0
62477,-0.344105,0.078984,0.423089,16.12,29.72,26.24,6.98,19.765,8.913050824,8.728,0.421757288,0.978996389,2.140814,5.517924,-38.58492,18.01389,290.25901,-0.00161131,-0.0196417,0.00039047,0.10400391,10.7876,16.61115,0.50596095,-49.92033,-20.07794,-0.9813308,1.4,18.5,65,5,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
104607,-0.282225,0.051076,0.333301,36.05,9.5,13.01,13.98,18.135,10.47664188,8.039,0.471426009,1.004202965,1.259321,20.630746,-41.02869,59.28984,391.59909,0.0037865,-0.02005549,0.0006206,0.24958064,9.4935,17.72176,0.50339765,-48.07789,-14.8534,-1.03096,2.6,44.4,306,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
8418,-0.256519,-0.011791,0.244729,9.11,8.06,7.43,7.95,8.1375,0.609810421,7.368,0.518554949,0.972497065,0.000465,14.668765,-18.70154,17.13172,393.20997,-0.00179124,-0.01828283,0.00013745,0.23892959,11.02532,16.32142,0.49165706,-43.73541,-19.40769,-1.079308,4.4,0.0,154,0,6,1,0.2557314897413024,0.03646297948260482,0.5366525423728814,1,1,9,9
12932,-0.3278,0.03103,0.358831,21.69,23.56,11.99,21.17,19.6025,4.484046025,11.044,0.44010324,0.963061542,11.40839,31.091866,-47.37836,60.27384,584.43191,0.00208081,-0.03316558,0.00073436,0.24200795,10.10881,17.39589,0.50215428,-41.41899,-13.52231,-0.9447854,4.2,130.0,471,10,37,1,0.11014869888475837,0.020446096654275093,0.25,0,1,9,9
175967,-0.342287,-0.058199,0.284088,15.26,25.75,14.72,8.83,16.14,6.094649293,9.442,0.459089547,0.98107031,10.519852,31.387739,-50.21367,53.8736,464.15057,0.00657686,-0.03811741,0.00071265,0.24766321,12.43708,18.7652,0.53327902,-53.62478,-19.78703,-1.1789249,0.7,140.0,627,3,3,1,0.3603937270603937,0.11008508508508508,0.6111111111111112,1,1,9,9
18689,-0.34433,0.031718,0.376048,11.39,15.26,8.92,8.17,10.935,2.766681225,12.389,0.453103312,0.997194514,2.711685,28.155631,-39.08316,21.09087,453.46014,0.0016964,-0.02561613,0.00049132,0.09135104,11.01288,16.50116,0.51429745,-45.64045,-19.82412,-1.0480612,3.8,78.9,470,13,15,1,0.27499999999999997,0.05357142857142857,0.6999999999999998,1,1,2,2
13086,-0.278605,0.042013,0.320618,15.27,15.42,9.92,9.61,12.555,2.792655546,8.939,0.489248739,0.99959322,6.745784,29.95318,-61.58301,50.3198,536.97264,-0.00319308,-0.02676192,0.00100057,0.22962804,11.02279,17.60596,0.50243016,-46.05259,-19.47087,-1.0688656,2.2,55.1,274,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
74978,-0.33569,-0.005646,0.330044,4.53,22.15,28.14,18.7,18.38,8.680371536,8.76,0.411313102,0.982016255,8.63144,22.290403,-46.81715,25.24125,283.64391,0.00468841,-0.04082594,0.00051031,0.11589365,11.93326,16.18709,0.50355041,-41.51165,-20.5951,-1.0127695,3.4,72.3,368,2,0,0,0.20833333333333331,0.16666666666666666,0.25,1,1,2,0
757,-0.36425,0.077697,0.441946,31.73,23.78,28.71,15.74,24.99,6.047573894,5.448,0.422037048,1.025043681,3.121256,6.430281,-44.37441,63.10828,165.9009,0.00209528,-0.03480323,0.00093934,0.24815321,12.26681,18.1347,0.54238557,-50.66039,-19.07095,-1.2209615,-1.1,57.5,40,1,1,1,0.11113261093911248,0.01393188854489164,0.20833333333333331,0,1,9,9
7812,-0.272376,0.059791,0.332168,18.45,15.06,16.0,14.13,15.91,1.608617419,6.714,0.47863815,0.993747351,4.630249,8.703038,-21.98211,47.88379,322.72622,-0.00045596,-0.02098149,0.00047221,0.1508319,10.93715,17.55418,0.49795759,-41.4059,-14.91323,-0.9492169,1.9,26.0,66,0,3,1,0.28607278138528136,0.030478896103896105,0.634659090909091,1,1,9,9
65502,-0.286431,0.041012,0.327443,10.93,30.72,14.17,9.71,16.3825,8.436691813,10.686,0.455480059,0.975082216,3.624395,16.228693,-68.95679,40.27018,724.3112,-0.0014609,-0.01643433,0.00054199,0.17606051,9.35253,17.10799,0.49680255,-47.71205,-19.16363,-1.0269572,4.0,36.4,386,6,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
61931,-0.356422,0.062547,0.418969,15.95,25.77,30.41,29.77,25.475,5.779573946,7.503,0.554756373,0.998110399,2.531353,22.114159,-52.068,19.98045,318.03269,0.00023666,-0.02421802,0.00059795,0.05198553,12.53666,16.9446,0.50915209,-54.64632,-19.9685,-1.0179967,4.7,44.8,208,10,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
65420,-0.348419,0.054894,0.403313,15.25,8.68,23.83,5.11,13.2175,7.12524868,8.624,0.430145327,0.996390195,4.896093,19.2892,-66.20801,61.39945,407.81923,-0.00348933,-0.03466531,0.00090233,0.17541023,12.41467,18.55033,0.52345126,-51.2734,-19.04687,-1.1191499,0.0,83.4,418,1,1,1,0.5,0.06083027592009732,0.9391697240799026,1,1,2,1
21648,-0.290259,0.058127,0.348386,18.25,12.16,12.62,10.51,13.385,2.916320456,6.737,0.499621559,0.996662428,3.844918,21.042245,-43.36639,61.50237,336.08347,0.00167378,-0.0255547,0.0005954,0.24563809,11.12733,18.46339,0.50997181,-47.05194,-19.61664,-1.0802846,1.5,37.3,146,3,0,0,0.12648809523809523,0.04464285714285714,0.22916666666666666,1,1,1,0
9047,-0.289253,0.004205,0.293458,10.1,15.85,15.37,6.68,12.0,3.810898844,8.947,0.371527273,0.925788329,11.786086,27.778704,-66.16302,56.0577,414.30152,-0.00066657,-0.04038138,0.00133703,0.19944156,11.18819,17.95116,0.51636803,-44.94978,-19.42047,-1.0908065,0.7,116.0,376,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
5383,-0.313115,0.043349,0.356464,26.92,13.3,13.43,27.4,20.2625,6.899740484,8.372,0.445790208,0.966268894,5.152901,14.323376,-47.36011,25.92168,340.42214,0.00097698,-0.02778781,0.00059638,0.15081888,11.59987,17.48578,0.50874357,-46.42738,-15.64673,-1.0072354,1.6,86.4,241,2,2,1,0.09630621244427215,0.005112424888544292,0.18912337662337664,0,1,9,9
12310947,-0.326756,0.027066,0.353822,13.63,21.82,17.53,9.73,15.6775,4.492412353,9.031,0.3596888,0.968622101,4.734824,5.727102,-19.67911,24.15517,480.00934,0.00122361,-0.01446665,0.00016498,0.24691672,10.81539,16.87234,0.50084014,-35.89354,-15.5633,-0.7812173,4.5,0.0,481,0,2,1,0.05984197331900797,0.02511415525114155,0.125,0,1,9,9
2343,-0.315415,-0.00834,0.307075,15.18,42.03,8.32,13.52,19.7625,13.10286681,9.498,0.526097118,0.979901118,13.542225,40.030724,-53.5954,92.13547,621.37485,0.0035472,-0.03678705,0.00141644,0.24683941,9.74638,18.11783,0.5075765,-42.18696,-15.3911,-1.0111528,1.7,161.0,739,5,0,0,0.20833333333333331,0.16666666666666666,0.25,1,1,2,0
73670,-0.332477,-0.049488,0.282989,8.35,6.56,19.19,14.78,12.22,5.053389951,7.919,0.537702996,1.000064127,3.877586,42.254833,-36.56496,26.8038,623.04905,-0.00289231,-0.02260824,0.00036701,0.24271911,11.89272,17.43925,0.50565529,-45.40758,-15.27505,-1.0175329,3.2,51.6,280,2,8,1,0.30526119402985075,0.035522388059701496,0.6852611940298508,1,1,9,9
2756,-0.29229,0.088661,0.380951,16.46,16.85,12.64,25.65,17.9,4.767237145,8.391,0.497771578,0.988581081,3.35788,44.202602,-55.21338,66.03086,505.61872,-0.00203818,-0.03390447,0.00094299,0.24887552,9.41828,19.00608,0.50108835,-42.92459,-15.91826,-1.0042012,0.4,114.0,296,7,0,0,0.1,0.1,0.1,0,1,2,0
2447,-0.3428,0.023979,0.366778,32.76,22.67,15.83,14.72,21.495,7.18111586,8.075,0.424892535,0.961964286,9.603508,22.321063,-78.65927,87.26702,327.82203,0.00189119,-0.04259288,0.00219997,0.24933837,11.88702,18.00389,0.52235966,-174.18053,-19.37631,-1.7907253,1.1,72.2,170,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
39042,-0.308219,0.024882,0.3331,8.36,10.67,10.49,15.31,11.2075,2.536852134,11.241,0.457929535,0.996845426,6.007108,28.507596,-57.74514,64.72224,537.09594,0.00491081,-0.0249243,0.00083905,0.22906374,11.4384,18.42685,0.50986238,-49.7125,-14.79574,-1.0617654,3.8,75.6,452,7,5,1,0.1125,0.1,0.125,0,1,8,6
82162,-0.340152,0.059367,0.399519,24.83,25.65,18.97,16.34,21.4475,3.915573872,7.37,0.381944136,0.981177276,3.38555,16.919638,-44.05063,53.41671,187.97783,0.00516687,-0.03974429,0.00068141,0.23392744,11.94969,17.76827,0.52014531,-46.57138,-18.74803,-1.104169,0.2,58.2,190,1,0,0,0.07358440170940171,0.015625,0.16666666666666666,0,1,9,9
6969,-0.36874,-0.060052,0.308688,26.19,14.93,9.72,9.45,15.0725,6.780134125,8.198,0.473014719,0.982820464,3.961827,16.011204,-34.80114,63.86117,277.54731,0.00743507,-0.02893886,0.00049364,0.2372793,12.49243,18.55392,0.54007898,-50.85662,-18.84028,-1.3125425,1.0,92.0,309,0,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,2
13218777,-0.319856,0.032566,0.352422,16.06,11.93,8.16,9.66,11.4525,2.979541701,10.223,0.45326781,0.999240961,2.1879,30.899812,-40.00917,36.88252,516.42504,0.00208401,-0.01759197,0.00042889,0.24170148,10.68784,17.04383,0.5015285,-47.1301,-14.81793,-0.9847169,4.5,74.7,448,2,2,1,0.09924614243847323,0.020179372197309416,0.25,0,1,9,9
6818,-0.342255,0.020494,0.362749,14.52,12.77,9.35,11.56,12.05,1.880784411,11.132,0.406827344,0.970995431,0.433635,27.36718,-42.28788,23.8861,587.98823,-0.00174144,-0.0209344,0.00044562,0.12770267,11.94132,16.78801,0.50691891,-47.42771,-19.34267,-1.038615,5.6,52.6,367,13,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
699414,-0.291124,0.006487,0.297611,18.13,10.19,11.12,15.53,13.7425,3.238173675,7.069,0.5522264,0.997568998,3.182196,24.701488,-42.7992,55.02162,409.19721,-0.00016703,-0.0214965,0.00052035,0.24733666,11.18398,18.08617,0.5138854,-46.81074,-19.08649,-1.1388492,1.8,46.5,190,3,0,0,-1.0,-1.0,-1.0,-1,-1,0,0
14511,-0.322726,0.027401,0.350127,21.46,36.98,17.42,12.46,22.08,9.17407216,7.388,0.392087721,0.97677497,5.532865,9.470202,-51.57953,22.53206,165.60295,0.00326959,-0.03844958,0.00088083,0.07716247,10.93942,16.24061,0.50751395,-45.35946,-20.23476,-1.0198076,0.8,17.1,133,0,0,0,0.15277777777777776,0.125,0.16666666666666666,1,1,8,6
6917,-0.297125,0.062871,0.359996,41.23,19.79,16.26,14.26,22.885,10.77496288,7.104,0.42443776,0.998091174,4.627096,7.6425,-48.08405,23.72167,206.08222,0.00255135,-0.02981681,0.00072736,0.12300404,10.1545,17.03204,0.51025933,-46.38769,-20.30376,-1.0316404,0.4,20.3,120,1,1,1,0.13913271652931114,0.003265433058622298,0.275,1,1,9,9
62475,-0.306198,0.098529,0.404727,11.89,12.02,16.52,16.55,14.245,2.290485756,7.171,0.401661283,0.994970279,0.189903,2.311039,-17.94477,11.43381,214.65559,0.00070251,-0.01016829,8.07e-05,0.15883502,10.14301,16.01228,0.49373596,-38.00521,-19.54795,-0.9695657,2.6,0.0,153,0,0,0,0.5416666666666667,0.25,0.8333333333333334,1,2,2,2
5634,-0.331289,0.084913,0.416203,44.4,30.76,28.7,28.69,33.1375,6.556829931,5.825,0.626787278,0.99779352,1.637225,16.543993,-41.18307,58.5859,300.11516,0.00206337,-0.01955988,0.00049181,0.2169642,10.31278,18.08648,0.50312142,-49.16535,-19.16791,-1.0220547,3.9,37.3,141,9,3,1,0.11269383778517497,0.05038767557034993,0.2040929203539823,0,1,9,9
5468,-0.309071,-0.004371,0.3047,12.72,15.28,13.74,13.45,13.7975,0.933123116,8.35,0.484644481,0.988253609,3.762721,27.684464,-47.43903,63.55165,482.00704,-0.00144079,-0.02407137,0.00065022,0.23016823,11.18049,18.28633,0.50931718,-46.60537,-14.08757,-1.0578407,3.3,82.6,323,4,3,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
6307,-0.296042,0.0107,0.306742,14.2,12.5,10.26,11.56,12.13,1.435583505,8.221,0.472719352,0.978068199,10.142138,34.9902,-49.86665,69.91448,475.73738,0.00150297,-0.03557705,0.00123863,0.24871588,11.24869,18.30135,0.51273765,-46.23765,-15.70112,-1.0460602,1.2,110.0,436,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
78170,-0.298334,0.039025,0.33736,14.35,10.28,9.89,28.44,15.74,7.537509536,10.274,0.463294614,1.033916032,7.82964,23.950138,-45.43809,60.91265,527.15771,0.00020654,-0.02909602,0.00074557,0.24883334,11.5349,17.89056,0.51723681,-46.8061,-15.28815,-1.0626197,2.1,64.6,311,5,6,1,0.2833333333333333,0.10000000000000002,0.625,1,1,8,6
93098,-0.250346,0.051957,0.302304,9.11,8.66,9.48,14.88,10.5325,2.526770419,7.809,0.501829484,0.988453193,1.989267,41.145138,-68.89966,57.02194,496.58547,-0.00709397,-0.03297755,0.00103161,0.24998817,10.47242,18.59532,0.49546128,-43.42758,-14.05896,-1.0105014,1.8,105.0,182,2,14,1,0.5,0.16666666666666666,0.8333333333333334,1,1,3,0
5282203,-0.318276,0.022915,0.34119,22.77,11.52,16.92,13.61,16.205,4.2512851,7.846,0.515483065,0.997191011,6.24606,23.576677,-47.48884,60.72332,401.15745,0.00042341,-0.02879993,0.00071669,0.17432352,11.07919,18.18058,0.51003973,-46.73846,-19.20041,-1.0704834,3.0,54.4,376,3,4,1,0.20833333333333331,0.16666666666666666,0.25,1,1,2,0
72146,-0.288197,0.030103,0.3183,31.12,31.53,23.91,14.44,25.25,6.938065292,8.723,0.438042839,0.97919245,5.406012,26.007718,-48.75846,69.50626,399.55683,0.00119056,-0.03391754,0.00075661,0.23876525,9.08014,18.74086,0.50175159,-49.45085,-13.134,-1.0105894,1.6,74.0,269,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
237332,-0.316172,-0.002604,0.313569,49.33,15.3,15.36,14.21,23.55,14.89112655,6.656,0.456136976,1.011734585,3.848668,19.373167,-45.1207,54.18508,205.24994,0.00430547,-0.0315402,0.0008013,0.22375099,11.48731,17.4469,0.52368808,-50.50203,-18.42006,-1.1459767,-0.6,50.4,103,2,0,0,0.19374999999999998,0.11249999999999999,0.2875,1,1,1,0
656743,-0.276649,0.018834,0.295483,26.82,10.47,10.52,9.96,14.4425,7.149511784,9.859,0.49591749,0.980101917,7.240892,21.046643,-62.47535,23.82634,591.20534,-0.00171255,-0.02832446,0.00069176,0.10624513,11.25718,18.33708,0.51444266,-48.38625,-19.60696,-1.1352764,2.7,66.5,601,3,5,1,0.375,0.25,0.5,1,2,2,2
44368,-0.24694,-0.020219,0.226721,6.63,5.97,5.82,5.82,6.06,0.334738704,9.357,0.505600759,1.000072171,0.470985,21.498447,-20.47112,18.29076,522.2071,-0.00263681,-0.0197679,0.00014754,0.23685048,10.86559,16.34254,0.49193704,-45.31026,-19.38769,-1.1091382,6.9,0.0,399,0,22,1,0.5416666666666667,0.25,0.8333333333333334,1,2,2,1
2130,-0.306111,0.148383,0.454494,6.38,33.88,3.78,9.68,13.43,11.99051709,7.382,0.359698853,0.95715665,1.644572,7.433307,-46.17423,25.05133,202.92061,0.00209717,-0.01385893,0.000441,0.12116213,9.4604,15.84605,0.48922193,-40.42766,-21.73343,-0.9864294,2.4,26.0,144,0,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
10252391,-0.182987,0.024405,0.207392,28.66,12.74,6.2,4.94,13.135,9.439728545,8.499,0.562027188,0.99898898,24.879227,168.967573,-119.11869,99.80776,477.37641,0.01249928,-0.06590187,0.00447243,0.19255647,5.88188,23.05577,0.49050827,-50.8354,-17.79434,-1.133196,2.4,187.0,527,6,1,1,-1.0,-1.0,-1.0,-1,-1,0,0
969491,-0.336827,0.025824,0.362651,19.81,15.13,18.25,9.67,15.715,3.875548348,9.032,0.378708551,0.99907919,2.277906,15.89066,-26.47921,31.21625,472.57523,0.00310565,-0.01360352,0.000258,0.21945232,12.51429,16.91081,0.50719262,-46.00148,-15.5424,-0.8229171,3.7,12.5,516,0,2,1,0.06260896637608966,0.04794520547945205,0.07727272727272727,0,0,9,9
9483,-0.336737,0.029738,0.366475,17.3,14.51,13.34,13.96,14.7775,1.514040538,7.546,0.442844523,0.979292831,3.149034,11.904384,-19.13148,29.50048,318.90982,0.00430411,-0.0147471,0.00025087,0.1968591,11.98139,18.7481,0.55234852,-67.92584,-19.17769,-1.4047608,4.1,29.4,220,1,12,1,0.16666666666666666,0.00021690847003096587,0.666821754401209,1,1,2,0
152031,-0.299067,0.06074,0.359807,29.82,12.29,10.76,15.95,17.205,7.523438376,9.129,0.474870321,0.98409355,4.341666,27.336192,-52.54756,54.00647,522.47454,-0.00383587,-0.02796653,0.00076889,0.23945171,11.2592,17.80022,0.51188442,-47.54914,-19.46898,-1.0759825,1.6,67.4,263,5,0,0,0.20833333333333331,0.16666666666666666,0.25,1,1,2,1
6515,-0.355698,0.130883,0.48658,15.18,12.31,7.07,8.61,10.7925,3.169119554,10.575,0.406087883,1.0,1.615145,11.432467,-41.8709,13.3112,326.20953,-0.00111829,-0.02049884,0.00042138,0.0676905,12.0776,16.57293,0.50540196,-36.51819,-20.52315,-0.9181782,2.4,27.7,91,7,3,1,0.32702020202020204,0.041666666666666664,0.8333333333333334,1,1,9,9
6436173,-0.248642,-0.004581,0.244061,9.14,5.67,7.81,4.0,6.655,1.970310889,14.333,0.356355621,0.899814471,15.175937,63.283103,-80.73661,81.96699,1307.74656,-0.00418991,-0.03047802,0.00099984,0.21530115,10.56522,19.39935,0.51196253,-52.94689,-19.66329,-1.1181933,6.9,198.0,1590,3,5,1,-1.0,-1.0,-1.0,-1,-1,0,0
337359,-0.300622,0.039753,0.340375,10.13,12.24,12.63,15.23,12.5575,1.812531034,9.293,0.393207322,0.986253974,3.19235,15.229984,-40.54378,57.07895,384.07554,0.00363914,-0.02419667,0.00067863,0.24917204,11.56878,18.57774,0.52810641,-60.90901,-18.62344,-1.2423671,0.7,67.4,376,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,0
6034,-0.303183,0.021628,0.324811,14.04,10.95,8.84,14.38,12.0525,2.28599404,9.875,0.476203759,0.986707123,7.399618,20.621397,-67.11304,66.19051,526.32827,-0.00313004,-0.02850193,0.00105487,0.24010291,11.23679,17.74568,0.51768562,-46.9786,-20.14252,-1.0964483,1.2,64.6,280,5,0,0,0.20833333333333331,0.16666666666666666,0.25,1,1,2,2
444212,-0.365198,-0.016224,0.348974,31.85,15.79,13.57,25.59,21.7,7.402357733,9.04,0.389385684,0.953166361,1.618086,17.573928,-39.73681,64.9145,358.19033,-0.00150543,-0.02834287,0.0010292,0.21362256,11.95593,18.53962,0.54414023,-48.81686,-19.00405,-1.2553629,-1.0,112.0,251,4,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,1,0
21977262,-0.13019,0.108532,0.238721,7.07,8.46,8.56,5.7,7.4475,1.168233174,7.395,0.431020482,0.993759101,2.570577,16.146834,-36.89091,78.58111,305.8632,0.00437655,-0.02157173,0.00064201,0.23794435,6.0279,23.02339,0.4505395,-111.2493,-19.96511,-1.2611167,2.4,8.8,112,1,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
7498,-0.323523,0.039957,0.36348,17.44,14.99,13.11,15.66,15.3,1.549306296,6.712,0.438277422,0.995718262,2.599476,9.791188,-24.97782,22.97178,292.12535,0.00047745,-0.01917009,0.00018851,0.24597532,11.52368,16.39745,0.50500971,-164.16894,-19.42484,-2.0349429,2.9,0.0,55,1,0,0,0.5,0.16666666666666666,0.8333333333333334,1,1,2,0
6625,-0.334033,0.000302,0.334335,8.39,7.7,6.99,7.82,7.725,0.498021084,7.665,0.486819106,0.999926729,4.812524,21.587674,-44.72368,29.41107,384.75654,0.00399212,-0.02226372,0.00074482,0.19065155,12.12116,17.12986,0.50684724,-41.16733,-14.72025,-0.9626087,3.9,42.5,306,2,8,1,0.09683760683760684,0.05384615384615385,0.16666666666666666,0,1,9,9
29096,-0.330657,0.09573,0.426386,37.67,27.01,26.75,7.59,24.755,10.84550022,7.695,0.452820573,0.994918174,1.535129,10.404823,-42.13951,44.63026,278.28115,0.00157324,-0.01525331,0.00042003,0.18346134,10.387,16.8373,0.49666016,-48.78232,-20.16578,-0.9666969,2.9,20.2,116,5,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
8186,-0.337097,0.054136,0.391233,8.51,33.96,34.57,4.04,20.27,14.0856008,5.445,0.632625548,0.999467519,3.326612,24.001587,-41.59926,24.05425,268.29433,0.00292907,-0.01733909,0.00055734,0.1434112,12.24988,16.33931,0.49919526,-44.13734,-20.16277,-0.9795838,4.3,17.1,89,9,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
33775,-0.30264,0.00446,0.3071,9.46,15.79,9.4,12.89,11.885,2.660587341,8.802,0.497435191,0.99115105,10.268345,31.558634,-54.81085,52.72143,525.97957,-0.00025846,-0.02710168,0.00078168,0.24822243,11.67882,18.73607,0.53160224,-67.75762,-15.20537,-1.2588084,2.3,44.7,461,2,11,1,0.10870548332391182,0.031034482758620686,0.25,0,1,9,9
11658860,-0.301926,0.057943,0.359869,11.9,34.21,13.17,14.63,18.4775,9.134383874,8.862,0.427611025,0.995305596,3.080525,11.857496,-34.3609,32.35481,327.44479,0.0010293,-0.01845376,0.00018235,0.24692139,9.48594,16.4338,0.49299024,-41.91101,-14.88382,-0.9568719,2.7,12.0,172,0,2,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
4622,-0.27238,0.04698,0.31936,13.24,8.93,9.07,8.92,10.04,1.848472342,8.069,0.570712401,0.998269297,9.075694,23.124963,-80.2954,80.79235,463.78933,-0.0014932,-0.03641987,0.001535,0.2481992,10.8086,18.00202,0.51350209,-46.55738,-19.25011,-1.1044139,2.4,76.2,288,5,12,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
5560,-0.31638,0.011671,0.328052,14.32,13.32,11.97,11.84,12.8625,1.021723421,9.1,0.44420721,0.964801581,9.995545,30.658347,-49.3074,68.66285,423.7723,0.00709311,-0.03738436,0.00105776,0.2496318,11.24433,17.39198,0.51478402,-42.31377,-15.61989,-0.9684432,0.6,135.0,571,2,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
85192,-0.314637,0.168993,0.48363,35.66,44.17,3.49,4.22,21.885,18.2811385,4.813,0.673915357,0.999947363,2.787799,19.638942,-46.36455,28.67494,341.37297,0.00095831,-0.01766653,0.00044289,0.12488417,9.50463,16.42171,0.49501356,-46.65407,-19.75942,-0.9764664,2.9,35.2,86,10,8,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,1,2,2
27200,-0.346635,0.018797,0.365432,12.3,7.37,10.55,15.05,11.3175,2.786964074,8.351,0.503952379,0.995511443,8.151806,63.70189,-48.2552,78.35404,528.29059,0.00649939,-0.0315496,0.00115096,0.24721688,12.02137,17.50131,0.51503345,-50.28717,-15.65809,-1.0101627,-0.3,112.0,443,6,2,1,0.1,0.1,0.1,0,1,2,1
44235958,-0.237841,-0.007193,0.230648,8.28,22.8,9.17,8.67,12.23,6.110740544,15.643,0.451631343,0.992750822,13.794845,76.99561,-63.81123,52.13755,922.18397,0.00281957,-0.03549263,0.00095615,0.17354616,8.88341,18.24981,0.50184313,-48.50795,-19.40664,-1.0813658,2.4,135.0,1330,14,51,1,0.42273456502613466,0.10964912280701754,0.8333333333333334,1,1,9,9
